time_step,LUT_code,pixels,percentage
38,LUT06,589,0.04
38,LUT07,22,0.0
38,LUT08,362842,21.62
38,LUT09,348432,20.76
38,LUT10,702,0.04
38,LUT11,11191,0.67
38,LUT12,22808,1.36
38,LUT13,1634,0.1
38,LUT14,0,0.0
38,LUT15,0,0.0
38,LUT16,0,0.0
38,LUT17,0,0.0
38,LUT18,358,0.02
38,LUT19,31650,1.89
38,LUT21,439403,26.18
38,LUT22,30,0.0
38,LUT23,152,0.01
38,LUT24,492,0.03
38,LUT25,492,0.03
39,LUT01,73569,4.38
39,LUT02,,
39,LUT03,,
39,LUT04,359353,21.41
39,LUT05,24062,1.43
39,LUT06,613,0.04
39,LUT07,23,0.0
39,LUT08,357658,21.31
39,LUT09,348415,20.76
39,LUT10,699,0.04
39,LUT11,11103,0.66
39,LUT12,22808,1.36
39,LUT13,1634,0.1
39,LUT14,0,0.0
39,LUT15,0,0.0
39,LUT16,0,0.0
39,LUT17,0,0.0
39,LUT18,2943,0.18
39,LUT19,31650,1.89
39,LUT21,443232,26.41
39,LUT22,31,0.0
39,LUT23,151,0.01
39,LUT24,544,0.03
39,LUT25,544,0.03
40,LUT01,73689,4.39
40,LUT02,,
40,LUT03,,
40,LUT04,361451,21.53
40,LUT05,20722,1.23
40,LUT06,612,0.04
40,LUT07,23,0.0
40,LUT08,354624,21.13
40,LUT09,348386,20.76
40,LUT10,694,0.04
40,LUT11,10987,0.65
40,LUT12,22808,1.36
40,LUT13,1634,0.1
40,LUT14,0,0.0
40,LUT15,0,0.0
40,LUT16,0,0.0
40,LUT17,0,0.0
40,LUT18,3361,0.2
40,LUT19,31650,1.89
40,LUT21,447087,26.64
40,LUT22,32,0.0
40,LUT23,141,0.01
40,LUT24,587,0.03
40,LUT25,587,0.03
41,LUT01,73809,4.4
41,LUT02,,
41,LUT03,,
41,LUT04,363640,21.66
41,LUT05,17257,1.03
41,LUT06,600,0.04
41,LUT07,23,0.0
41,LUT08,351915,20.97
41,LUT09,348355,20.75
41,LUT10,689,0.04
41,LUT11,10873,0.65
41,LUT12,22808,1.36
41,LUT13,1634,0.1
41,LUT14,0,0.0
41,LUT15,0,0.0
41,LUT16,0,0.0
41,LUT17,0,0.0
41,LUT18,3380,0.2
41,LUT19,31650,1.89
41,LUT21,451073,26.87
41,LUT22,32,0.0
41,LUT23,137,0.01
41,LUT24,613,0.04
41,LUT25,613,0.04
42,LUT01,73929,4.4
42,LUT02,,
42,LUT03,,
42,LUT04,365764,21.79
42,LUT05,17257,1.03
42,LUT06,566,0.03
42,LUT07,20,0.0
42,LUT08,349262,20.81
42,LUT09,348308,20.75
42,LUT10,687,0.04
42,LUT11,10784,0.64
42,LUT12,22808,1.36
42,LUT13,1634,0.1
42,LUT14,0,0.0
42,LUT15,0,0.0
42,LUT16,0,0.0
42,LUT17,0,0.0
42,LUT18,52,0.0
42,LUT19,31650,1.89
42,LUT21,454992,27.11
42,LUT22,26,0.0
42,LUT23,142,0.01
42,LUT24,607,0.04
42,LUT25,607,0.04
43,LUT01,74049,4.41
43,LUT02,,
43,LUT03,,
43,LUT04,367906,21.92
43,LUT05,17257,1.03
43,LUT06,510,0.03
43,LUT07,18,0.0
43,LUT08,343340,20.46
43,LUT09,348241,20.75
43,LUT10,674,0.04
43,LUT11,10578,0.63
43,LUT12,22808,1.36
43,LUT13,1634,0.1
43,LUT14,0,0.0
43,LUT15,0,0.0
43,LUT16,0,0.0
43,LUT17,0,0.0
43,LUT18,47,0.0
43,LUT19,31650,1.89
43,LUT21,458947,27.34
43,LUT22,26,0.0
43,LUT23,151,0.01
43,LUT24,652,0.04
43,LUT25,652,0.04
44,LUT01,74049,4.41
44,LUT02,,
44,LUT03,,
44,LUT04,367938,21.92
44,LUT05,17257,1.03
44,LUT06,447,0.03
44,LUT07,18,0.0
44,LUT08,342105,20.38
44,LUT09,348236,20.75
44,LUT10,672,0.04
44,LUT11,10505,0.63
44,LUT12,22808,1.36
44,LUT13,1634,0.1
44,LUT14,1,0.0
44,LUT15,0,0.0
44,LUT16,0,0.0
44,LUT17,0,0.0
44,LUT18,46,0.0
44,LUT19,31650,1.89
44,LUT21,460277,27.42
44,LUT22,26,0.0
44,LUT23,148,0.01
44,LUT24,671,0.04
44,LUT25,671,0.04
45,LUT01,74049,4.41
45,LUT02,,
45,LUT03,,
