time_step,LUT_code,pixels,percentage
46,LUT13,1634,0.1
46,LUT14,3,0.0
46,LUT15,0,0.0
46,LUT16,0,0.0
46,LUT17,19,0.0
46,LUT18,40,0.0
47,LUT01,67282,4.01
47,LUT02,14229,0.85
47,LUT03,450049,26.81
47,LUT04,368035,21.93
47,LUT05,17309,1.03
47,LUT06,1010,0.06
47,LUT07,143,0.01
47,LUT08,329184,19.61
47,LUT09,364008,21.69
47,LUT10,664,0.04
47,LUT11,10421,0.62
47,LUT12,54458,3.24
47,LUT13,1634,0.1
47,LUT14,4,0.0
47,LUT15,0,0.0
47,LUT16,0,0.0
47,LUT17,19,0.0
47,LUT18,39,0.0
48,LUT01,67282,4.01
48,LUT02,14215,0.85
48,LUT03,451301,26.89
48,LUT04,367991,21.92
48,LUT05,17309,1.03
48,LUT06,1020,0.06
48,LUT07,137,0.01
48,LUT08,328036,19.54
48,LUT09,363998,21.69
48,LUT10,661,0.04
48,LUT11,10385,0.62
48,LUT12,54458,3.24
48,LUT13,1634,0.1
48,LUT14,4,0.0
48,LUT15,0,0.0
48,LUT16,0,0.0
48,LUT17,19,0.0
48,LUT18,38,0.0
49,LUT01,67282,4.01
49,LUT02,14200,0.85
49,LUT03,452649,26.97
49,LUT04,368024,21.93
49,LUT05,17309,1.03
49,LUT06,1018,0.06
49,LUT07,130,0.01
49,LUT08,326738,19.47
49,LUT09,363989,21.69
49,LUT10,656,0.04
49,LUT11,10337,0.62
49,LUT12,54458,3.24
49,LUT13,1634,0.1
49,LUT14,6,0.0
49,LUT15,0,0.0
49,LUT16,0,0.0
49,LUT17,21,0.0
49,LUT18,37,0.0
50,LUT01,67282,4.01
50,LUT02,14186,0.85
50,LUT03,453995,27.05
50,LUT04,368057,21.93
50,LUT05,17309,1.03
50,LUT06,1024,0.06
50,LUT07,131,0.01
50,LUT08,325441,19.39
50,LUT09,363979,21.68
50,LUT10,652,0.04
50,LUT11,10275,0.61
50,LUT12,54458,3.24
50,LUT13,1634,0.1
50,LUT14,7,0.0
50,LUT15,0,0.0
50,LUT16,0,0.0
50,LUT17,22,0.0
50,LUT18,36,0.0
51,LUT01,67282,4.01
51,LUT02,14172,0.84
51,LUT03,455343,27.13
51,LUT04,368090,21.93
51,LUT05,17309,1.03
51,LUT06,1039,0.06
51,LUT07,129,0.01
51,LUT08,324130,19.31
51,LUT09,363970,21.68
51,LUT10,647,0.04
51,LUT11,10225,0.61
51,LUT12,54458,3.24
51,LUT13,1634,0.1
51,LUT14,6,0.0
51,LUT15,0,0.0
51,LUT16,0,0.0
51,LUT17,18,0.0
51,LUT18,36,0.0
52,LUT01,67282,4.01
52,LUT02,14157,0.84
52,LUT03,456591,27.2
52,LUT04,368044,21.93
52,LUT05,17309,1.03
52,LUT06,1039,0.06
52,LUT07,138,0.01
52,LUT08,322981,19.24
52,LUT09,363958,21.68
52,LUT10,645,0.04
52,LUT11,10193,0.61
52,LUT12,54458,3.24
52,LUT13,1634,0.1
52,LUT14,5,0.0
52,LUT15,0,0.0
52,LUT16,0,0.0
52,LUT17,19,0.0
52,LUT18,35,0.0
53,LUT01,67282,4.01
53,LUT02,14143,0.84
53,LUT03,457940,27.28
53,LUT04,368076,21.93
53,LUT05,17309,1.03
53,LUT06,1039,0.06
53,LUT07,150,0.01
53,LUT08,321663,19.16
53,LUT09,363951,21.68
53,LUT10,644,0.04
53,LUT11,10141,0.6
53,LUT12,54458,3.24
53,LUT13,1634,0.1
53,LUT14,5,0.0
53,LUT15,0,0.0
53,LUT16,0,0.0
53,LUT17,19,0.0
53,LUT18,34,0.0
54,LUT01,67282,4.01
54,LUT02,14151,0.84
54,LUT03,460005,27.41
54,LUT04,368685,21.97
54,LUT05,17309,1.03
54,LUT06,1040,0.06
54,LUT07,155,0.01
54,LUT08,319077,19.01
54,LUT09,363926,21.68
54,LUT10,642,0.04
54,LUT11,10076,0.6
54,LUT12,54458,3.24
54,LUT13,1634,0.1
54,LUT14,0,0.0
54,LUT15,0,0.0
54,LUT16,0,0.0
54,LUT17,15,0.0
54,LUT18,33,0.0
55,LUT01,67282,4.01
55,LUT02,14157,0.84
55,LUT03,461981,27.52
